dog_id,dog_name,birthday,test_date,age,sex,breed,session,trial,condition,experimenter_left_role,experimenter_right_role,baited_cup,second_baited_cup,experimenter_left_pointing,experimenter_right_pointing,experimenter_left_id,experimenter_right_id,hider_id,choice_number,choice_binary,choice_LR,no_choice,irrelevant_choice,counterbalancing_type,notes
47,Oskar5,25/05/2023,25/06/2025,25,m,mix_terrier,2,22,present,G,K,2,1,1,2,FL,HV,JAS,1,0,L,0,0,10,
47,Oskar5,25/05/2023,25/06/2025,25,m,mix_terrier,2,23,looking_away,G,K,3,NA,2,3,FL,HV,JAS,2,0,L,0,0,10,
47,Oskar5,25/05/2023,25/06/2025,25,m,mix_terrier,2,24,present,K,G,1,4,1,4,FL,HV,JAS,1,1,L,0,0,10,
49,Molly8,30/10/2022,02/07/2025,32,f,mix_old_german_shepherd_dog,2,1,present,G,K,4,1,1,4,JAS,FL,HV,4,1,R,0,0,10,
49,Molly8,30/10/2022,02/07/2025,32,f,mix_old_german_shepherd_dog,2,2,absent,G,K,3,NA,2,3,JAS,FL,HV,3,1,R,0,0,10,
49,Molly8,30/10/2022,02/07/2025,32,f,mix_old_german_shepherd_dog,2,3,absent,K,G,2,NA,2,4,JAS,FL,HV,2,1,L,0,0,10,
49,Molly8,30/10/2022,02/07/2025,32,f,mix_old_german_shepherd_dog,2,4,present,K,G,1,4,1,4,JAS,FL,HV,1,1,L,0,0,10,
49,Molly8,30/10/2022,02/07/2025,32,f,mix_old_german_shepherd_dog,2,5,back_turned,G,K,2,NA,1,2,JAS,FL,HV,2,1,R,0,0,10,
49,Molly8,30/10/2022,02/07/2025,32,f,mix_old_german_shepherd_dog,2,6,looking_away,K,G,3,NA,3,2,JAS,FL,HV,2,0,R,0,0,10,
49,Molly8,30/10/2022,02/07/2025,32,f,mix_old_german_shepherd_dog,2,7,present,G,K,3,2,2,3,JAS,FL,HV,3,1,R,0,0,10,
49,Molly8,30/10/2022,02/07/2025,32,f,mix_old_german_shepherd_dog,2,8,absent,G,K,4,NA,3,4,JAS,FL,HV,3,0,L,0,0,10,
49,Molly8,30/10/2022,02/07/2025,32,f,mix_old_german_shepherd_dog,2,9,absent,K,G,1,NA,1,2,JAS,FL,HV,1,1,L,0,0,10,
49,Molly8,30/10/2022,02/07/2025,32,f,mix_old_german_shepherd_dog,2,10,back_turned,G,K,4,NA,3,4,JAS,FL,HV,3,0,L,0,0,10,
49,Molly8,30/10/2022,02/07/2025,32,f,mix_old_german_shepherd_dog,2,11,looking_away,K,G,2,NA,2,3,JAS,FL,HV,2,1,L,0,0,10,
49,Molly8,30/10/2022,02/07/2025,32,f,mix_old_german_shepherd_dog,2,12,looking_away,K,G,1,NA,1,3,JAS,FL,HV,3,0,R,0,0,10,
49,Molly8,30/10/2022,02/07/2025,32,f,mix_old_german_shepherd_dog,2,13,back_turned,G,K,4,NA,1,4,JAS,FL,HV,4,1,R,0,0,10,
49,Molly8,30/10/2022,02/07/2025,32,f,mix_old_german_shepherd_dog,2,14,back_turned,K,G,3,NA,3,4,JAS,FL,HV,4,0,R,0,0,10,
49,Molly8,30/10/2022,02/07/2025,32,f,mix_old_german_shepherd_dog,2,15,absent,G,K,2,NA,3,2,JAS,FL,HV,2,1,R,0,0,10,
49,Molly8,30/10/2022,02/07/2025,32,f,mix_old_german_shepherd_dog,2,16,absent,K,G,1,NA,1,4,JAS,FL,HV,4,0,R,0,1,10,irrelevant choice : 2
49,Molly8,30/10/2022,02/07/2025,32,f,mix_old_german_shepherd_dog,2,17,looking_away,G,K,4,NA,1,4,JAS,FL,HV,1,0,L,0,1,10,irrelevant choice : 3
49,Molly8,30/10/2022,02/07/2025,32,f,mix_old_german_shepherd_dog,2,18,present,K,G,2,3,2,3,JAS,FL,HV,2,1,L,0,0,10,
49,Molly8,30/10/2022,02/07/2025,32,f,mix_old_german_shepherd_dog,2,19,back_turned,K,G,1,NA,1,4,JAS,FL,HV,1,1,L,0,0,10,
49,Molly8,30/10/2022,02/07/2025,32,f,mix_old_german_shepherd_dog,2,20,looking_away,G,K,4,NA,1,4,JAS,FL,HV,1,0,L,0,0,10,
49,Molly8,30/10/2022,02/07/2025,32,f,mix_old_german_shepherd_dog,2,21,back_turned,K,G,3,NA,3,2,JAS,FL,HV,2,0,R,0,0,10,
49,Molly8,30/10/2022,02/07/2025,32,f,mix_old_german_shepherd_dog,2,22,present,G,K,2,1,1,2,JAS,FL,HV,2,1,R,0,0,10,
49,Molly8,30/10/2022,02/07/2025,32,f,mix_old_german_shepherd_dog,2,23,looking_away,G,K,3,NA,2,3,JAS,FL,HV,2,0,L,0,0,10,
49,Molly8,30/10/2022,02/07/2025,32,f,mix_old_german_shepherd_dog,2,24,present,K,G,1,4,1,4,JAS,FL,HV,1,1,L,0,0,10,
50,Eben,01/12/2019,14/05/2025,65,f,mix,2,1,present,G,K,4,1,1,4,SV,FL,JAS,1,0,L,0,0,10,
50,Eben,01/12/2019,14/05/2025,65,f,mix,2,2,absent,G,K,3,NA,2,3,SV,FL,JAS,2,0,L,0,0,10,
50,Eben,01/12/2019,14/05/2025,65,f,mix,2,3,absent,K,G,2,NA,2,4,SV,FL,JAS,2,1,L,0,0,10,
50,Eben,01/12/2019,14/05/2025,65,f,mix,2,4,present,K,G,1,4,1,4,SV,FL,JAS,1,1,L,0,0,10,
50,Eben,01/12/2019,14/05/2025,65,f,mix,2,5,back_turned,G,K,2,NA,1,2,SV,FL,JAS,1,0,L,0,0,10,
50,Eben,01/12/2019,14/05/2025,65,f,mix,2,6,looking_away,K,G,3,NA,3,2,SV,FL,JAS,2,0,R,0,0,10,
50,Eben,01/12/2019,14/05/2025,65,f,mix,2,7,present,G,K,3,2,2,3,SV,FL,JAS,2,0,L,0,0,10,
50,Eben,01/12/2019,14/05/2025,65,f,mix,2,8,absent,G,K,4,NA,3,4,SV,FL,JAS,4,1,R,0,0,10,
50,Eben,01/12/2019,14/05/2025,65,f,mix,2,9,absent,K,G,1,NA,1,2,SV,FL,JAS,2,0,R,0,0,10,
50,Eben,01/12/2019,14/05/2025,65,f,mix,2,10,back_turned,G,K,4,NA,3,4,SV,FL,JAS,4,1,R,0,0,10,
50,Eben,01/12/2019,14/05/2025,65,f,mix,2,11,looking_away,K,G,2,NA,2,3,SV,FL,JAS,2,1,L,0,0,10,
50,Eben,01/12/2019,14/05/2025,65,f,mix,2,12,looking_away,K,G,1,NA,1,3,SV,FL,JAS,1,1,L,0,0,10,
50,Eben,01/12/2019,14/05/2025,65,f,mix,2,13,back_turned,G,K,4,NA,1,4,SV,FL,JAS,1,0,L,0,0,10,
50,Eben,01/12/2019,14/05/2025,65,f,mix,2,14,back_turned,K,G,3,NA,3,4,SV,FL,JAS,4,0,R,0,0,10,
50,Eben,01/12/2019,14/05/2025,65,f,mix,2,15,absent,G,K,2,NA,3,2,SV,FL,JAS,2,1,R,0,0,10,
50,Eben,01/12/2019,14/05/2025,65,f,mix,2,16,absent,K,G,1,NA,1,4,SV,FL,JAS,1,1,L,0,0,10,
50,Eben,01/12/2019,14/05/2025,65,f,mix,2,17,looking_away,G,K,4,NA,1,4,SV,FL,JAS,4,1,R,0,0,10,
50,Eben,01/12/2019,14/05/2025,65,f,mix,2,18,present,K,G,2,3,2,3,SV,FL,JAS,3,0,R,0,0,10,
50,Eben,01/12/2019,14/05/2025,65,f,mix,2,19,back_turned,K,G,1,NA,1,4,SV,FL,JAS,1,1,L,0,0,10,
50,Eben,01/12/2019,14/05/2025,65,f,mix,2,20,looking_away,G,K,4,NA,1,4,SV,FL,JAS,1,0,L,0,0,10,
50,Eben,01/12/2019,14/05/2025,65,f,mix,2,21,back_turned,K,G,3,NA,3,2,SV,FL,JAS,3,1,L,0,0,10,
50,Eben,01/12/2019,14/05/2025,65,f,mix,2,22,present,G,K,2,1,1,2,SV,FL,JAS,1,0,L,0,0,10,
50,Eben,01/12/2019,14/05/2025,65,f,mix,2,23,looking_away,G,K,3,NA,2,3,SV,FL,JAS,3,1,R,0,0,10,
50,Eben,01/12/2019,14/05/2025,65,f,mix,2,24,present,K,G,1,4,1,4,SV,FL,JAS,4,0,R,0,0,10,
51,Apple2,26/10/2015,13/06/2025,115,f,golden_retriever,2,1,absent,K,G,1,NA,1,4,JAS,PTN,FL,1,1,L,0,0,11,
51,Apple2,26/10/2015,13/06/2025,115,f,golden_retriever,2,2,back_turned,G,K,4,NA,1,4,JAS,PTN,FL,1,0,L,0,0,11,
51,Apple2,26/10/2015,13/06/2025,115,f,golden_retriever,2,3,back_turned,G,K,2,NA,3,2,JAS,PTN,FL,2,1,R,0,0,11,
51,Apple2,26/10/2015,13/06/2025,115,f,golden_retriever,2,4,looking_away,K,G,1,NA,1,3,JAS,PTN,FL,1,1,L,0,0,11,
51,Apple2,26/10/2015,13/06/2025,115,f,golden_retriever,2,5,back_turned,G,K,4,NA,1,4,JAS,PTN,FL,4,1,R,0,0,11,
51,Apple2,26/10/2015,13/06/2025,115,f,golden_retriever,2,6,present,K,G,2,4,2,4,JAS,PTN,FL,2,1,L,0,0,11,
51,Apple2,26/10/2015,13/06/2025,115,f,golden_retriever,2,7,absent,K,G,3,NA,3,2,JAS,PTN,FL,2,0,R,0,0,11,
51,Apple2,26/10/2015,13/06/2025,115,f,golden_retriever,2,8,absent,G,K,4,NA,1,4,JAS,PTN,FL,1,0,L,0,0,11,
51,Apple2,26/10/2015,13/06/2025,115,f,golden_retriever,2,9,present,K,G,1,2,1,2,JAS,PTN,FL,2,0,R,0,0,11,
51,Apple2,26/10/2015,13/06/2025,115,f,golden_retriever,2,10,back_turned,K,G,2,NA,2,4,JAS,PTN,FL,4,0,R,0,0,11,
51,Apple2,26/10/2015,13/06/2025,115,f,golden_retriever,2,11,looking_away,G,K,4,NA,1,4,JAS,PTN,FL,4,1,R,0,0,11,"mistake form the experimenter, test redone"
51,Apple2,26/10/2015,13/06/2025,115,f,golden_retriever,2,12,present,K,G,3,2,3,2,JAS,PTN,FL,2,0,R,0,0,11,
51,Apple2,26/10/2015,13/06/2025,115,f,golden_retriever,2,13,looking_away,K,G,2,NA,2,4,JAS,PTN,FL,2,1,L,0,0,11,
51,Apple2,26/10/2015,13/06/2025,115,f,golden_retriever,2,14,present,G,K,3,1,1,3,JAS,PTN,FL,1,0,L,0,0,11,
51,Apple2,26/10/2015,13/06/2025,115,f,golden_retriever,2,15,absent,G,K,3,NA,2,3,JAS,PTN,FL,2,0,L,0,0,11,
51,Apple2,26/10/2015,13/06/2025,115,f,golden_retriever,2,16,back_turned,K,G,1,NA,1,2,JAS,PTN,FL,2,0,R,0,0,11,
51,Apple2,26/10/2015,13/06/2025,115,f,golden_retriever,2,17,absent,K,G,2,NA,2,4,JAS,PTN,FL,4,0,R,0,0,11,
51,Apple2,26/10/2015,13/06/2025,115,f,golden_retriever,2,18,present,G,K,4,3,3,4,JAS,PTN,FL,4,1,R,0,0,11,
51,Apple2,26/10/2015,13/06/2025,115,f,golden_retriever,2,19,looking_away,G,K,2,NA,3,2,JAS,PTN,FL,3,0,L,0,0,11,
51,Apple2,26/10/2015,13/06/2025,115,f,golden_retriever,2,20,present,G,K,3,1,1,3,JAS,PTN,FL,1,0,L,0,0,11,
51,Apple2,26/10/2015,13/06/2025,115,f,golden_retriever,2,21,back_turned,K,G,1,NA,1,2,JAS,PTN,FL,2,0,R,0,0,11,
51,Apple2,26/10/2015,13/06/2025,115,f,golden_retriever,2,22,looking_away,G,K,3,NA,2,3,JAS,PTN,FL,2,0,L,0,0,11,
51,Apple2,26/10/2015,13/06/2025,115,f,golden_retriever,2,23,looking_away,K,G,1,NA,1,4,JAS,PTN,FL,1,1,L,0,0,11,
51,Apple2,26/10/2015,13/06/2025,115,f,golden_retriever,2,24,absent,G,K,4,NA,3,4,JAS,PTN,FL,4,1,R,0,0,11,
52,Harvey,16/02/2020,23/05/2025,63,m,border_collie,2,1,absent,K,G,1,NA,1,4,FL,PTN,JAS,4,0,R,0,0,11,"mistake from the owner, test redone, first choice : 1"
52,Harvey,16/02/2020,23/05/2025,63,m,border_collie,2,2,back_turned,G,K,4,NA,1,4,FL,PTN,JAS,4,1,R,0,0,11,
52,Harvey,16/02/2020,23/05/2025,63,m,border_collie,2,3,back_turned,G,K,2,NA,3,2,FL,PTN,JAS,3,0,L,0,0,11,
52,Harvey,16/02/2020,23/05/2025,63,m,border_collie,2,4,looking_away,K,G,1,NA,1,3,FL,PTN,JAS,1,1,L,0,0,11,
52,Harvey,16/02/2020,23/05/2025,63,m,border_collie,2,5,back_turned,G,K,4,NA,1,4,FL,PTN,JAS,4,1,R,0,0,11,
52,Harvey,16/02/2020,23/05/2025,63,m,border_collie,2,6,present,K,G,2,4,2,4,FL,PTN,JAS,4,0,R,0,0,11,
52,Harvey,16/02/2020,23/05/2025,63,m,border_collie,2,7,absent,K,G,3,NA,3,2,FL,PTN,JAS,2,0,R,0,0,11,
52,Harvey,16/02/2020,23/05/2025,63,m,border_collie,2,8,absent,G,K,4,NA,1,4,FL,PTN,JAS,4,1,R,0,0,11,
52,Harvey,16/02/2020,23/05/2025,63,m,border_collie,2,9,present,K,G,1,2,1,2,FL,PTN,JAS,2,0,R,0,0,11,
52,Harvey,16/02/2020,23/05/2025,63,m,border_collie,2,10,back_turned,K,G,2,NA,2,4,FL,PTN,JAS,2,1,L,0,0,11,
52,Harvey,16/02/2020,23/05/2025,63,m,border_collie,2,11,looking_away,G,K,4,NA,1,4,FL,PTN,JAS,1,0,L,0,0,11,"got scared when coming back because of JAS sneazed, the dog moved the barrier making the cups fall which scared him even more. took a break to ressure him. stayed a little bit anxious after "
52,Harvey,16/02/2020,23/05/2025,63,m,border_collie,2,12,present,K,G,3,2,3,2,FL,PTN,JAS,3,1,L,0,0,11,
52,Harvey,16/02/2020,23/05/2025,63,m,border_collie,2,13,looking_away,K,G,2,NA,2,4,FL,PTN,JAS,2,1,L,0,0,11,
52,Harvey,16/02/2020,23/05/2025,63,m,border_collie,2,14,present,G,K,3,1,1,3,FL,PTN,JAS,3,1,R,0,0,11,
52,Harvey,16/02/2020,23/05/2025,63,m,border_collie,2,15,absent,G,K,3,NA,2,3,FL,PTN,JAS,3,1,R,0,0,11,
52,Harvey,16/02/2020,23/05/2025,63,m,border_collie,2,16,back_turned,K,G,1,NA,1,2,FL,PTN,JAS,1,1,L,0,0,11,
52,Harvey,16/02/2020,23/05/2025,63,m,border_collie,2,17,absent,K,G,2,NA,2,4,FL,PTN,JAS,2,1,L,0,0,11,
52,Harvey,16/02/2020,23/05/2025,63,m,border_collie,2,18,present,G,K,4,3,3,4,FL,PTN,JAS,4,1,R,0,0,11,
52,Harvey,16/02/2020,23/05/2025,63,m,border_collie,2,19,looking_away,G,K,2,NA,3,2,FL,PTN,JAS,3,0,L,0,0,11,
52,Harvey,16/02/2020,23/05/2025,63,m,border_collie,2,20,present,G,K,3,1,1,3,FL,PTN,JAS,3,1,R,0,0,11,
52,Harvey,16/02/2020,23/05/2025,63,m,border_collie,2,21,back_turned,K,G,1,NA,1,2,FL,PTN,JAS,2,0,R,0,0,11,
52,Harvey,16/02/2020,23/05/2025,63,m,border_collie,2,22,looking_away,G,K,3,NA,2,3,FL,PTN,JAS,2,0,L,0,0,11,
52,Harvey,16/02/2020,23/05/2025,63,m,border_collie,2,23,looking_away,K,G,1,NA,1,4,FL,PTN,JAS,4,0,R,0,0,11,
52,Harvey,16/02/2020,23/05/2025,63,m,border_collie,2,24,absent,G,K,4,NA,3,4,FL,PTN,JAS,4,1,R,0,0,11,
53,Finley,11/07/2017,12/05/2025,94,m,shetland_sheepdog_sheltie,2,1,absent,K,G,1,NA,1,4,FL,JAS,SV,1,1,L,0,0,11,
53,Finley,11/07/2017,12/05/2025,94,m,shetland_sheepdog_sheltie,2,2,back_turned,G,K,4,NA,1,4,FL,JAS,SV,4,1,R,0,0,11,
53,Finley,11/07/2017,12/05/2025,94,m,shetland_sheepdog_sheltie,2,3,back_turned,G,K,2,NA,3,2,FL,JAS,SV,3,0,L,0,0,11,
53,Finley,11/07/2017,12/05/2025,94,m,shetland_sheepdog_sheltie,2,4,looking_away,K,G,1,NA,1,3,FL,JAS,SV,1,1,L,0,0,11,
53,Finley,11/07/2017,12/05/2025,94,m,shetland_sheepdog_sheltie,2,5,back_turned,G,K,4,NA,1,4,FL,JAS,SV,4,1,R,0,0,11,
53,Finley,11/07/2017,12/05/2025,94,m,shetland_sheepdog_sheltie,2,6,present,K,G,2,4,2,4,FL,JAS,SV,2,1,L,0,0,11,
53,Finley,11/07/2017,12/05/2025,94,m,shetland_sheepdog_sheltie,2,7,absent,K,G,3,NA,3,2,FL,JAS,SV,2,0,R,0,0,11,
53,Finley,11/07/2017,12/05/2025,94,m,shetland_sheepdog_sheltie,2,8,absent,G,K,4,NA,1,4,FL,JAS,SV,1,0,L,0,0,11,
53,Finley,11/07/2017,12/05/2025,94,m,shetland_sheepdog_sheltie,2,9,present,K,G,1,2,1,2,FL,JAS,SV,1,1,L,0,0,11,
53,Finley,11/07/2017,12/05/2025,94,m,shetland_sheepdog_sheltie,2,10,back_turned,K,G,2,NA,2,4,FL,JAS,SV,2,1,L,0,0,11,
53,Finley,11/07/2017,12/05/2025,94,m,shetland_sheepdog_sheltie,2,11,looking_away,G,K,4,NA,1,4,FL,JAS,SV,1,0,L,0,0,11,
53,Finley,11/07/2017,12/05/2025,94,m,shetland_sheepdog_sheltie,2,12,present,K,G,3,2,3,2,FL,JAS,SV,3,1,L,0,0,11,
53,Finley,11/07/2017,12/05/2025,94,m,shetland_sheepdog_sheltie,2,13,looking_away,K,G,2,NA,2,4,FL,JAS,SV,2,1,L,0,0,11,
53,Finley,11/07/2017,12/05/2025,94,m,shetland_sheepdog_sheltie,2,14,present,G,K,3,1,1,3,FL,JAS,SV,1,0,L,0,0,11,
53,Finley,11/07/2017,12/05/2025,94,m,shetland_sheepdog_sheltie,2,15,absent,G,K,3,NA,2,3,FL,JAS,SV,2,0,L,0,0,11,
53,Finley,11/07/2017,12/05/2025,94,m,shetland_sheepdog_sheltie,2,16,back_turned,K,G,1,NA,1,2,FL,JAS,SV,1,1,L,0,0,11,
53,Finley,11/07/2017,12/05/2025,94,m,shetland_sheepdog_sheltie,2,17,absent,K,G,2,NA,2,4,FL,JAS,SV,2,1,L,0,0,11,
53,Finley,11/07/2017,12/05/2025,94,m,shetland_sheepdog_sheltie,2,18,present,G,K,4,3,3,4,FL,JAS,SV,3,0,L,0,0,11,
53,Finley,11/07/2017,12/05/2025,94,m,shetland_sheepdog_sheltie,2,19,looking_away,G,K,2,NA,3,2,FL,JAS,SV,2,1,R,0,0,11,
53,Finley,11/07/2017,12/05/2025,94,m,shetland_sheepdog_sheltie,2,20,present,G,K,3,1,1,3,FL,JAS,SV,3,1,R,0,0,11,
53,Finley,11/07/2017,12/05/2025,94,m,shetland_sheepdog_sheltie,2,21,back_turned,K,G,1,NA,1,2,FL,JAS,SV,1,1,L,0,0,11,
53,Finley,11/07/2017,12/05/2025,94,m,shetland_sheepdog_sheltie,2,22,looking_away,G,K,3,NA,2,3,FL,JAS,SV,2,0,L,0,0,11,
53,Finley,11/07/2017,12/05/2025,94,m,shetland_sheepdog_sheltie,2,23,looking_away,K,G,1,NA,1,4,FL,JAS,SV,1,1,L,0,0,11,
53,Finley,11/07/2017,12/05/2025,94,m,shetland_sheepdog_sheltie,2,24,absent,G,K,4,NA,3,4,FL,JAS,SV,4,1,R,0,0,11,
54,Ivy6,01/06/2021,11/06/2025,48,f,australian_shepherd,2,1,absent,K,G,1,NA,1,4,JAS,FL,PTN,1,1,L,0,0,11,
54,Ivy6,01/06/2021,11/06/2025,48,f,australian_shepherd,2,2,back_turned,G,K,4,NA,1,4,JAS,FL,PTN,1,0,L,0,0,11,
54,Ivy6,01/06/2021,11/06/2025,48,f,australian_shepherd,2,3,back_turned,G,K,2,NA,3,2,JAS,FL,PTN,2,1,R,0,0,11,
54,Ivy6,01/06/2021,11/06/2025,48,f,australian_shepherd,2,4,looking_away,K,G,1,NA,1,3,JAS,FL,PTN,1,1,L,0,0,11,
54,Ivy6,01/06/2021,11/06/2025,48,f,australian_shepherd,2,5,back_turned,G,K,4,NA,1,4,JAS,FL,PTN,1,0,L,0,0,11,
54,Ivy6,01/06/2021,11/06/2025,48,f,australian_shepherd,2,6,present,K,G,2,4,2,4,JAS,FL,PTN,2,1,L,0,0,11,
54,Ivy6,01/06/2021,11/06/2025,48,f,australian_shepherd,2,7,absent,K,G,3,NA,3,2,JAS,FL,PTN,2,0,R,0,0,11,
54,Ivy6,01/06/2021,11/06/2025,48,f,australian_shepherd,2,8,absent,G,K,4,NA,1,4,JAS,FL,PTN,1,0,L,0,0,11,
54,Ivy6,01/06/2021,11/06/2025,48,f,australian_shepherd,2,9,present,K,G,1,2,1,2,JAS,FL,PTN,1,1,L,0,0,11,
54,Ivy6,01/06/2021,11/06/2025,48,f,australian_shepherd,2,10,back_turned,K,G,2,NA,2,4,JAS,FL,PTN,2,1,L,0,0,11,
54,Ivy6,01/06/2021,11/06/2025,48,f,australian_shepherd,2,11,looking_away,G,K,4,NA,1,4,JAS,FL,PTN,1,0,L,0,0,11,
54,Ivy6,01/06/2021,11/06/2025,48,f,australian_shepherd,2,12,present,K,G,3,2,3,2,JAS,FL,PTN,2,0,R,0,0,11,
54,Ivy6,01/06/2021,11/06/2025,48,f,australian_shepherd,2,13,looking_away,K,G,2,NA,2,4,JAS,FL,PTN,2,1,L,0,0,11,
54,Ivy6,01/06/2021,11/06/2025,48,f,australian_shepherd,2,14,present,G,K,3,1,1,3,JAS,FL,PTN,1,0,L,0,0,11,
54,Ivy6,01/06/2021,11/06/2025,48,f,australian_shepherd,2,15,absent,G,K,3,NA,2,3,JAS,FL,PTN,2,0,L,0,0,11,
54,Ivy6,01/06/2021,11/06/2025,48,f,australian_shepherd,2,16,back_turned,K,G,1,NA,1,2,JAS,FL,PTN,1,1,L,0,0,11,
54,Ivy6,01/06/2021,11/06/2025,48,f,australian_shepherd,2,17,absent,K,G,2,NA,2,4,JAS,FL,PTN,2,1,L,0,0,11,
54,Ivy6,01/06/2021,11/06/2025,48,f,australian_shepherd,2,18,present,G,K,4,3,3,4,JAS,FL,PTN,3,0,L,0,0,11,
54,Ivy6,01/06/2021,11/06/2025,48,f,australian_shepherd,2,19,looking_away,G,K,2,NA,3,2,JAS,FL,PTN,2,1,R,0,0,11,
54,Ivy6,01/06/2021,11/06/2025,48,f,australian_shepherd,2,20,present,G,K,3,1,1,3,JAS,FL,PTN,1,0,L,0,0,11,
54,Ivy6,01/06/2021,11/06/2025,48,f,australian_shepherd,2,21,back_turned,K,G,1,NA,1,2,JAS,FL,PTN,1,1,L,0,0,11,
54,Ivy6,01/06/2021,11/06/2025,48,f,australian_shepherd,2,22,looking_away,G,K,3,NA,2,3,JAS,FL,PTN,2,0,L,0,0,11,
54,Ivy6,01/06/2021,11/06/2025,48,f,australian_shepherd,2,23,looking_away,K,G,1,NA,1,4,JAS,FL,PTN,1,1,L,0,0,11,
54,Ivy6,01/06/2021,11/06/2025,48,f,australian_shepherd,2,24,absent,G,K,4,NA,3,4,JAS,FL,PTN,4,1,R,0,0,11,
55,Ellie6,03/07/2019,04/06/2025,71,f,poodle_miniature,2,1,absent,K,G,1,NA,1,4,PTN,ND,FL,4,0,R,0,0,11,
55,Ellie6,03/07/2019,04/06/2025,71,f,poodle_miniature,2,2,back_turned,G,K,4,NA,1,4,PTN,ND,FL,4,1,R,0,0,11,
55,Ellie6,03/07/2019,04/06/2025,71,f,poodle_miniature,2,3,back_turned,G,K,2,NA,3,2,PTN,ND,FL,3,0,L,0,0,11,
55,Ellie6,03/07/2019,04/06/2025,71,f,poodle_miniature,2,4,looking_away,K,G,1,NA,1,3,PTN,ND,FL,3,0,R,0,0,11,
55,Ellie6,03/07/2019,04/06/2025,71,f,poodle_miniature,2,5,back_turned,G,K,4,NA,1,4,PTN,ND,FL,4,1,R,0,0,11,
55,Ellie6,03/07/2019,04/06/2025,71,f,poodle_miniature,2,6,present,K,G,2,4,2,4,PTN,ND,FL,2,1,L,0,0,11,
55,Ellie6,03/07/2019,04/06/2025,71,f,poodle_miniature,2,7,absent,K,G,3,NA,3,2,PTN,ND,FL,2,0,R,0,0,11,
55,Ellie6,03/07/2019,04/06/2025,71,f,poodle_miniature,2,8,absent,G,K,4,NA,1,4,PTN,ND,FL,4,1,R,0,0,11,
55,Ellie6,03/07/2019,04/06/2025,71,f,poodle_miniature,2,9,present,K,G,1,2,1,2,PTN,ND,FL,2,0,R,0,0,11,
55,Ellie6,03/07/2019,04/06/2025,71,f,poodle_miniature,2,10,back_turned,K,G,2,NA,2,4,PTN,ND,FL,2,1,L,0,0,11,
55,Ellie6,03/07/2019,04/06/2025,71,f,poodle_miniature,2,11,looking_away,G,K,4,NA,1,4,PTN,ND,FL,4,1,R,0,0,11,
55,Ellie6,03/07/2019,04/06/2025,71,f,poodle_miniature,2,12,present,K,G,3,2,3,2,PTN,ND,FL,2,0,R,0,0,11,
55,Ellie6,03/07/2019,04/06/2025,71,f,poodle_miniature,2,13,looking_away,K,G,2,NA,2,4,PTN,ND,FL,4,0,R,0,0,11,
55,Ellie6,03/07/2019,04/06/2025,71,f,poodle_miniature,2,14,present,G,K,3,1,1,3,PTN,ND,FL,1,0,L,0,0,11,
55,Ellie6,03/07/2019,04/06/2025,71,f,poodle_miniature,2,15,absent,G,K,3,NA,2,3,PTN,ND,FL,3,1,R,0,0,11,
55,Ellie6,03/07/2019,04/06/2025,71,f,poodle_miniature,2,16,back_turned,K,G,1,NA,1,2,PTN,ND,FL,2,0,R,0,0,11,
55,Ellie6,03/07/2019,04/06/2025,71,f,poodle_miniature,2,17,absent,K,G,2,NA,2,4,PTN,ND,FL,4,0,R,0,0,11,
55,Ellie6,03/07/2019,04/06/2025,71,f,poodle_miniature,2,18,present,G,K,4,3,3,4,PTN,ND,FL,4,1,R,0,1,11,irreleant choice : 1
55,Ellie6,03/07/2019,04/06/2025,71,f,poodle_miniature,2,19,looking_away,G,K,2,NA,3,2,PTN,ND,FL,3,0,L,0,0,11,
55,Ellie6,03/07/2019,04/06/2025,71,f,poodle_miniature,2,20,present,G,K,3,1,1,3,PTN,ND,FL,1,0,L,0,0,11,
55,Ellie6,03/07/2019,04/06/2025,71,f,poodle_miniature,2,21,back_turned,K,G,1,NA,1,2,PTN,ND,FL,1,1,L,0,0,11,
55,Ellie6,03/07/2019,04/06/2025,71,f,poodle_miniature,2,22,looking_away,G,K,3,NA,2,3,PTN,ND,FL,2,0,L,0,0,11,
55,Ellie6,03/07/2019,04/06/2025,71,f,poodle_miniature,2,23,looking_away,K,G,1,NA,1,4,PTN,ND,FL,1,1,L,0,0,11,
55,Ellie6,03/07/2019,04/06/2025,71,f,poodle_miniature,2,24,absent,G,K,4,NA,3,4,PTN,ND,FL,3,0,L,0,0,11,
56,Louie3,24/10/2022,04/06/2025,31,m,rhodesian_ridgeback,2,1,back_turned,K,G,1,NA,1,4,JAS,FL,PTN,4,0,R,0,0,12,
56,Louie3,24/10/2022,04/06/2025,31,m,rhodesian_ridgeback,2,2,present,G,K,4,1,1,4,JAS,FL,PTN,4,1,R,1,0,12,disturbed by smell
56,Louie3,24/10/2022,04/06/2025,31,m,rhodesian_ridgeback,2,3,present,K,G,2,3,2,3,JAS,FL,PTN,2,1,L,0,0,12,
56,Louie3,24/10/2022,04/06/2025,31,m,rhodesian_ridgeback,2,4,absent,G,K,4,NA,2,4,JAS,FL,PTN,2,0,L,0,0,12,
56,Louie3,24/10/2022,04/06/2025,31,m,rhodesian_ridgeback,2,5,present,K,G,1,2,1,2,JAS,FL,PTN,2,0,R,0,0,12,
